Company,TypeName,Ram,OpSys,Weight,TouchScreen,Ips,Cpu_Speed,Cpu_Type,Gpu_vender,HDD,SSD,ppi,Price_USD
Lenovo,2 in 1 Convertible,16,Windows 10,1.38,1,0,2.7,Intel Core i7,Intel,0,512,157.3505121487356,1836.45
Asus,2 in 1 Convertible,4,Chrome OS,1.2,1,0,0.9,Other Intel Processor,Intel,0,0,176.23257360658386,702.45
Toshiba,Ultrabook,16,Windows 10,1.36,1,0,2.5,Intel Core i7,Intel,0,512,165.6321180513006,1970.85
HP,Notebook,4,Windows 10,2.1,0,1,2.7,Intel Core i7,AMD,500,0,141.21199808219862,723.45
Dell,Gaming,8,Windows 10,2.56,0,0,2.5,Intel Core i5,Nvidia,1000,0,141.21199808219862,859.95
Lenovo,Notebook,4,Windows 10,2.2,0,0,2.9,AMD Processor,AMD,0,256,141.21199808219862,418.95
Lenovo,Notebook,8,Windows 10,2.2,0,0,3.6,AMD Processor,AMD,1000,0,100.45466986113652,450.45
Lenovo,Notebook,4,Windows 10,2.1,0,0,2.5,Intel Core i5,Intel,2000,0,141.21199808219862,652.52
Lenovo,Notebook,4,No OS,1.9,0,0,2.0,Intel Core i3,Intel,500,0,100.45466986113652,472.5
Dell,Notebook,8,Windows 10,2.18,0,0,2.5,Intel Core i5,Intel,0,256,141.21199808219862,834.75
Acer,2 in 1 Convertible,8,Windows 10,1.6,1,1,1.6,Intel Core i5,Intel,0,256,165.6321180513006,1048.95
Lenovo,Workstation,16,Windows 7,2.18,0,0,2.5,Intel Core i7,Nvidia,0,512,141.21199808219862,1947.75
Lenovo,Notebook,8,Windows 10,1.8,0,0,2.3,Intel Core i5,Intel,0,256,157.3505121487356,1250.55
HP,Notebook,6,Windows 10,2.71,0,1,2.5,AMD Processor,AMD,2000,0,127.33567457123112,687.76
Lenovo,Gaming,8,Windows 10,2.5,0,1,2.8,Intel Core i7,Nvidia,1000,128,141.21199808219862,1311.45
Dell,Notebook,8,Linux,1.64,0,0,2.8,Intel Core i5,Nvidia,0,256,157.3505121487356,1143.45
Dell,Notebook,8,Linux,1.98,0,0,2.5,Intel Core i5,Intel,1000,0,141.21199808219862,762.3
Asus,Notebook,4,Windows 10,1.5,0,0,1.1,Other Intel Processor,Intel,0,0,157.3505121487356,312.9
Dell,Notebook,16,Windows 10,1.93,0,0,2.6,Intel Core i5,Intel,0,512,141.21199808219862,1497.99
Lenovo,Notebook,8,Windows 10,1.87,0,1,2.5,Intel Core i5,Nvidia,0,256,157.3505121487356,899.92
Dell,Notebook,8,Windows 10,1.9,0,0,2.6,Intel Core i5,Intel,0,256,141.21199808219862,1237.95
Lenovo,Notebook,4,Windows 10,2.19,0,0,2.0,AMD Processor,AMD,500,0,100.45466986113652,312.9
Mediacom,Notebook,4,Windows 10,1.4,0,1,1.92,Other Intel Processor,Intel,32,0,161.72539083525606,278.25
HP,Notebook,8,Windows 10,2.63,0,0,2.7,Intel Core i7,Nvidia,0,256,127.33567457123112,1260.0
Lenovo,Ultrabook,8,Windows 10,1.17,0,1,2.5,Intel Core i7,Intel,0,512,209.8006828649808,1770.97
HP,2 in 1 Convertible,8,Windows 10,1.58,1,1,2.5,Intel Core i5,Intel,0,256,117.82653006268644,878.43
Lenovo,Ultrabook,8,Windows 10,1.32,0,1,2.5,Intel Core i5,Intel,0,256,157.3505121487356,1573.95
Dell,Gaming,32,Windows 10,4.36,0,0,2.8,Intel Core i7,Nvidia,1000,1000,254.67134914246225,3842.37
MSI,Gaming,8,Windows 10,2.7,0,0,2.8,Intel Core i7,Nvidia,1000,128,127.33567457123112,1415.9
Lenovo,Notebook,4,No OS,1.9,0,0,2.5,Intel Core i5,Intel,1000,0,100.45466986113652,514.4
Dell,Notebook,8,Windows 10,2.2,0,0,1.6,Intel Core i5,AMD,1000,128,141.21199808219862,754.95
Dell,2 in 1 Convertible,4,Windows 10,1.71,1,0,2.4,Intel Core i3,Intel,1000,0,165.6321180513006,681.45
Dell,Notebook,8,Linux,2.32,0,0,2.5,Intel Core i5,AMD,1000,0,100.45466986113652,619.0
HP,Notebook,4,Windows 10,2.1,0,0,3.0,AMD Processor,AMD,1000,0,141.21199808219862,513.45
Acer,Gaming,16,Windows 10,4.2,0,1,2.6,Intel Core i7,Nvidia,1000,128,127.33567457123112,2031.75
Dell,Notebook,12,Windows 10,2.25,0,0,2.5,Intel Core i5,Intel,1000,0,100.45466986113652,681.45
HP,Notebook,6,Windows 10,2.1,0,0,3.0,AMD Processor,AMD,1000,128,141.21199808219862,682.5
Acer,Notebook,4,Windows 10,2.4,0,0,2.5,Intel Core i5,Intel,500,0,100.45466986113652,586.95
Lenovo,Notebook,8,Windows 10,1.44,0,1,2.5,Intel Core i5,Intel,0,256,165.6321180513006,1008.0
Lenovo,Notebook,4,Windows 10,1.85,0,0,2.7,Intel Core i7,Intel,1000,0,141.21199808219862,817.95
HP,Workstation,16,Windows 10,2.6,0,0,2.8,Intel Core i7,Nvidia,0,256,141.21199808219862,2539.95
Dell,2 in 1 Convertible,8,Windows 10,1.55,1,0,1.6,Intel Core i5,Intel,1000,0,165.6321180513006,691.95
MSI,Gaming,16,Windows 10,1.8,0,0,2.8,Intel Core i7,Nvidia,1000,256,141.21199808219862,2199.2
Acer,Notebook,4,Windows 10,2.4,0,0,2.0,Intel Core i3,Intel,500,0,100.45466986113652,431.34
Dell,Notebook,8,Windows 10,2.0,0,0,2.7,Intel Core i7,Nvidia,1000,128,141.21199808219862,1267.35
Dell,Notebook,8,Windows 10,2.0,0,0,2.0,Intel Core i3,Intel,0,256,100.45466986113652,698.25
Toshiba,Notebook,8,Windows 10,1.25,1,1,2.5,Intel Core i5,Intel,0,256,157.3505121487356,1611.75
Lenovo,2 in 1 Convertible,8,Windows 10,1.7,1,0,2.5,Intel Core i5,Intel,0,256,157.3505121487356,1048.95
Lenovo,Workstation,16,Windows 10,2.5,0,1,2.8,Intel Core i7,Nvidia,0,1000,282.42399616439724,3463.95
Acer,Notebook,2,Chrome OS,1.68,0,0,1.6,Other Intel Processor,Intel,0,0,111.93520355955212,346.5
Samsung,Ultrabook,16,Windows 10,0.81,0,0,2.7,Intel Core i7,Intel,0,256,165.6321180513006,1731.45
HP,Notebook,8,Windows 10,1.86,0,0,2.0,Intel Core i3,Intel,0,256,141.21199808219862,565.95
Dell,Notebook,8,Windows 10,1.6,0,0,2.5,Intel Core i5,Intel,0,256,111.93520355955212,1183.05
HP,Workstation,16,Windows 7,3.0,0,1,2.9,Other Intel Processor,Nvidia,0,256,127.33567457123112,4608.45
Lenovo,Netbook,4,Windows 10,1.4,1,0,1.6,Other Intel Processor,Intel,0,128,135.0942111925629,498.75
HP,Notebook,8,Windows 10,1.84,0,0,2.4,Intel Core i5,Intel,0,256,141.21199808219862,1995.0
Asus,Notebook,4,No OS,2.45,0,0,2.3,Intel Core i5,Nvidia,1000,0,100.45466986113652,607.95
Lenovo,Ultrabook,4,Windows 10,1.7,0,0,2.3,Intel Core i5,Intel,0,180,157.3505121487356,1150.8
Asus,Notebook,4,Windows 10,2.37,0,0,2.7,Intel Core i7,Intel,0,256,100.45466986113652,892.4
Lenovo,2 in 1 Convertible,8,Windows 10,1.3,1,1,1.8,Intel Core i5,Intel,0,256,276.053530085501,1258.95
HP,Notebook,8,Windows 10,2.2,0,1,2.5,Intel Core i5,Nvidia,1000,128,141.21199808219862,1153.95
HP,Workstation,8,Windows 7,2.59,0,0,2.6,Intel Core i7,Nvidia,0,256,141.21199808219862,1639.05
Dell,Gaming,16,Windows 10,4.42,0,1,2.8,Intel Core i7,Nvidia,1000,256,282.42399616439724,3012.44
Acer,Notebook,4,Windows 10,2.1,0,0,2.5,Intel Core i5,Intel,0,256,100.45466986113652,628.95
Lenovo,Gaming,8,Windows 10,2.5,0,1,2.8,Intel Core i7,Nvidia,1000,128,141.21199808219862,1100.4
Dell,Ultrabook,16,Windows 10,1.18,0,0,2.8,Intel Core i7,Intel,0,256,176.23257360658386,1951.95
Google,Ultrabook,8,Chrome OS,1.1,1,0,1.2,Intel Core i5,Intel,0,256,234.50740003017813,1636.95
Asus,Ultrabook,8,Windows 10,1.2,0,1,2.5,Intel Core i5,Intel,0,256,276.053530085501,1185.45
Dell,Notebook,4,Windows 10,1.65,0,0,2.0,Intel Core i3,Intel,500,0,117.82653006268644,891.45
Acer,Notebook,4,Windows 10,1.6,0,0,2.3,Intel Core i5,Intel,0,128,117.82653006268644,687.75
Asus,Notebook,4,Windows 10,2.8,0,0,1.1,Other Intel Processor,Nvidia,1000,0,90.58340172449304,493.86
Dell,Gaming,16,Windows 10,2.72,1,1,2.6,Intel Core i7,Nvidia,1000,128,282.42399616439724,1153.95
Samsung,Ultrabook,8,Windows 10,1.31,1,0,2.7,Intel Core i7,Intel,0,256,165.6321180513006,1678.95
Acer,Notebook,4,Linux,2.1,0,0,1.1,Other Intel Processor,Intel,1000,0,100.45466986113652,312.9
Dell,Notebook,16,Windows 10,2.3,0,0,2.7,Intel Core i7,AMD,0,256,141.21199808219862,1240.33
Samsung,2 in 1 Convertible,16,Windows 10,1.71,1,0,2.7,Intel Core i7,AMD,0,256,146.86047800548656,1888.95
Toshiba,Notebook,4,Windows 10,1.75,0,1,2.3,Intel Core i5,Intel,0,128,111.93520355955212,1071.0
Dell,Gaming,8,Windows 10,2.62,0,0,2.8,Intel Core i7,Nvidia,1000,0,141.21199808219862,1153.95
HP,Ultrabook,4,Windows 10,1.26,0,0,2.3,Intel Core i5,Intel,0,256,125.36742798669836,1306.2
Asus,2 in 1 Convertible,12,Windows 10,2.3,1,0,2.7,Intel Core i7,Nvidia,2000,0,141.21199808219862,880.95
Lenovo,Notebook,16,Windows 7,2.5,0,0,2.7,Intel Core i7,Nvidia,0,512,282.42399616439724,2488.5
Acer,Notebook,4,Windows 10,1.8,0,1,2.4,Intel Core i3,Intel,0,128,157.3505121487356,667.8
Razer,Gaming,16,Windows 10,1.95,0,0,2.8,Intel Core i7,Nvidia,0,512,157.3505121487356,3043.95
Asus,Notebook,8,Windows 10,2.0,0,0,1.1,Other Intel Processor,Intel,0,128,141.21199808219862,611.0
Dell,Gaming,32,Windows 10,4.42,0,1,2.8,Intel Core i7,Nvidia,1000,1000,127.33567457123112,3768.24
Asus,Gaming,16,Windows 10,4.3,0,1,2.6,Intel Core i7,Nvidia,1000,256,127.33567457123112,2467.5
Toshiba,Ultrabook,16,Windows 10,1.47,0,1,2.6,Intel Core i7,Nvidia,0,512,157.3505121487356,1852.2
Lenovo,Notebook,8,No OS,2.2,0,0,1.6,Other Intel Processor,Intel,1000,0,100.45466986113652,345.45
Lenovo,Ultrabook,16,Windows 10,1.7,0,0,2.7,Intel Core i7,Intel,0,512,157.3505121487356,2413.95
MSI,Gaming,16,Windows 10,1.6,0,1,2.8,Intel Core i7,Nvidia,1000,256,157.3505121487356,1985.55
MSI,Gaming,8,Windows 10,2.2,0,0,2.5,Intel Core i5,Nvidia,1000,128,141.21199808219862,1143.45
Lenovo,Gaming,4,Windows 10,2.4,0,1,2.8,Intel Core i7,Nvidia,1000,0,141.21199808219862,1048.95
Acer,Gaming,16,Windows 10,4.2,0,1,2.8,Intel Core i7,Nvidia,1000,256,127.33567457123112,2413.95
Dell,Gaming,8,Windows 10,2.62,0,0,2.5,Intel Core i5,Nvidia,0,256,141.21199808219862,1034.25
Asus,Gaming,8,Windows 10,2.24,0,0,2.8,Intel Core i7,Nvidia,1000,128,141.21199808219862,1405.95
Vero,Notebook,4,Windows 10,1.22,0,0,1.1,Other Intel Processor,Intel,0,0,157.3505121487356,213.04
Lenovo,2 in 1 Convertible,8,Windows 10,1.37,1,1,2.7,Intel Core i7,Intel,0,512,165.6321180513006,2068.5
Lenovo,2 in 1 Convertible,8,Windows 10,2.08,1,0,2.5,Intel Core i5,AMD,0,256,141.21199808219862,1006.95
Apple,Ultrabook,8,macOS,0.92,0,1,1.2,Other Intel Processor,Intel,0,0,226.4155471693585,1223.25
Lenovo,2 in 1 Convertible,8,Windows 10,1.42,1,1,2.5,Intel Core i5,Intel,0,256,209.8006828649808,2446.5
Asus,Notebook,4,Windows 10,1.63,0,0,1.1,Other Intel Processor,Intel,0,0,111.93520355955212,313.95
Dell,Notebook,8,Windows 10,1.95,0,0,2.5,Intel Core i5,Intel,0,128,100.45466986113652,850.5
Lenovo,2 in 1 Convertible,8,Windows 10,1.38,1,1,2.7,Intel Core i7,Intel,0,256,158.48253022174808,1416.45
Dell,Notebook,8,Windows 10,2.0,0,0,2.0,Intel Core i3,AMD,0,256,141.21199808219862,775.95
HP,Workstation,8,Windows 10,3.14,0,0,2.8,Intel Core i7,Nvidia,0,256,141.21199808219862,2168.14
Asus,Notebook,8,Windows 10,2.37,0,0,2.5,Intel Core i5,Intel,0,256,141.21199808219862,1153.95
Dell,Ultrabook,8,Windows 10,1.29,0,0,2.5,Intel Core i5,Intel,0,256,165.6321180513006,1573.95
Dell,Notebook,8,Windows 10,2.06,1,0,2.5,Intel Core i5,Nvidia,0,256,282.42399616439724,1836.45
Dell,Netbook,4,Windows 10,1.63,0,0,1.1,Other Intel Processor,Intel,0,128,135.0942111925629,781.2
HP,Netbook,8,Windows 10,1.26,0,0,2.6,Intel Core i5,Intel,0,256,125.36742798669836,1458.45
Toshiba,Notebook,4,Windows 10,2.1,0,0,2.3,Intel Core i5,Intel,500,0,100.45466986113652,819.0
HP,Notebook,8,Windows 10,2.04,0,0,2.5,AMD Processor,AMD,2000,0,100.45466986113652,660.45
Dell,Gaming,16,Windows 10,2.62,0,0,2.8,Intel Core i7,Nvidia,0,512,282.42399616439724,1762.95
Lenovo,Notebook,4,Windows 10,2.4,0,0,2.5,Intel Core i5,Nvidia,1000,0,141.21199808219862,639.45
HP,Gaming,12,Windows 10,3.74,0,1,2.8,Intel Core i7,AMD,1000,0,127.33567457123112,1836.45
MSI,Gaming,16,Windows 10,2.9,0,0,2.8,Intel Core i7,Nvidia,1000,512,127.33567457123112,2535.75
Samsung,Ultrabook,8,Windows 10,0.81,0,0,2.5,Intel Core i5,Intel,0,256,165.6321180513006,1573.95
Dell,Notebook,8,Windows 10,1.98,0,0,2.7,Intel Core i7,Nvidia,1000,0,141.21199808219862,1009.05
Dell,Notebook,8,Windows 10,2.18,0,0,2.5,Intel Core i5,AMD,0,256,141.21199808219862,829.3
Lenovo,Ultrabook,8,Windows 10,1.32,0,0,2.7,Intel Core i7,Intel,0,256,157.3505121487356,1951.95
Razer,Ultrabook,16,Windows 10,1.29,1,1,2.5,Intel Core i7,Intel,0,512,352.4651472131677,1888.95
HP,Netbook,4,Chrome OS,1.23,0,0,1.6,Other Intel Processor,Intel,0,0,135.0942111925629,404.25
Dell,Gaming,16,Windows 10,4.36,0,1,2.8,Intel Core i7,Nvidia,1000,128,127.33567457123112,2630.27
Dell,Notebook,4,Windows 10,1.76,0,0,2.3,Intel Core i5,Intel,500,0,111.93520355955212,792.75
Lenovo,Notebook,4,Windows 10,2.1,0,0,2.0,Intel Core i3,Intel,500,0,100.45466986113652,514.4
Toshiba,Ultrabook,4,Windows 10,1.25,0,0,2.5,Intel Core i5,Intel,0,128,111.93520355955212,1144.5
Lenovo,Ultrabook,8,Windows 10,1.13,0,1,2.7,Intel Core i7,Intel,0,512,157.3505121487356,2623.95
MSI,Gaming,8,Windows 10,2.4,0,0,2.5,Intel Core i5,Nvidia,0,256,141.21199808219862,1258.95
Lenovo,Ultrabook,8,Windows 10,1.13,0,1,2.5,Intel Core i5,Intel,0,0,157.3505121487356,1968.75
Toshiba,Notebook,4,Windows 10,1.75,0,0,2.1,Other Intel Processor,Intel,0,128,111.93520355955212,523.95
Asus,2 in 1 Convertible,8,Windows 10,1.1,1,0,2.5,Intel Core i5,Intel,0,256,165.6321180513006,1425.9
Dell,Notebook,4,Windows 10,1.76,0,0,2.0,Intel Core i3,Intel,500,0,111.93520355955212,614.25
Acer,Netbook,4,Chrome OS,1.35,0,1,1.6,Other Intel Processor,Intel,0,0,135.0942111925629,372.75
Acer,Notebook,8,Windows 10,1.5,0,1,2.4,Intel Core i3,Intel,0,128,157.3505121487356,649.95
Razer,Gaming,32,Windows 10,3.49,1,0,2.9,Intel Core i7,Nvidia,0,512,254.67134914246225,5773.95
Lenovo,Ultrabook,16,Windows 10,1.1,0,1,2.6,Intel Core i7,Intel,0,512,209.8006828649808,2203.95
Asus,Notebook,4,Linux,2.1,0,0,2.5,Intel Core i5,Nvidia,1000,0,141.21199808219862,544.95
Lenovo,Notebook,8,Windows 10,1.7,0,0,2.3,Intel Core i5,Intel,0,256,157.3505121487356,1245.3
Lenovo,Notebook,8,Windows 10,1.32,0,1,2.6,Intel Core i5,Intel,0,256,157.3505121487356,1732.5
Dell,Gaming,16,Windows 10,3.21,0,0,2.8,Intel Core i7,Nvidia,1000,256,141.21199808219862,2913.36
Asus,Gaming,16,Windows 10,2.9,0,0,2.8,Intel Core i7,Nvidia,1000,256,127.33567457123112,2539.95
Toshiba,Notebook,4,Windows 10,2.0,0,0,2.4,Intel Core i3,Intel,500,0,100.45466986113652,702.45
Lenovo,Notebook,4,Chrome OS,1.5,0,0,1.6,Other Intel Processor,Intel,0,0,111.93520355955212,341.25
Asus,Notebook,8,Windows 10,2.3,0,0,2.5,Intel Core i5,Intel,128,0,141.21199808219862,619.5
Asus,Gaming,16,Windows 10,2.73,0,0,2.6,Intel Core i7,Nvidia,1000,512,127.33567457123112,1888.95
Dell,Gaming,32,Windows 10,4.42,0,1,2.8,Intel Core i7,Nvidia,1000,512,127.33567457123112,3226.53
HP,Notebook,8,Windows 10,2.63,0,0,2.5,Intel Core i5,Nvidia,1000,0,106.11306214269258,955.5
Dell,Notebook,8,Windows 10,2.18,0,0,2.5,Intel Core i5,Intel,0,128,100.45466986113652,749.69
HP,Ultrabook,8,Windows 7,1.54,0,0,2.5,Intel Core i7,Intel,0,512,157.3505121487356,1963.5
Dell,Notebook,4,Windows 10,2.18,0,0,2.7,Intel Core i7,AMD,0,256,141.21199808219862,775.95
HP,2 in 1 Convertible,4,Chrome OS,1.4,1,0,1.1,Other Intel Processor,Intel,0,0,135.0942111925629,645.75
Asus,Ultrabook,8,Windows 10,1.45,0,1,2.3,Intel Core i5,Nvidia,0,512,165.6321180513006,1077.3
HP,2 in 1 Convertible,8,Windows 10,1.28,1,0,2.5,Intel Core i5,Intel,0,256,165.6321180513006,2390.85
HP,Ultrabook,8,Windows 10,1.54,0,0,2.5,Intel Core i7,Intel,0,512,157.3505121487356,1541.4
HP,Notebook,4,No OS,1.86,0,0,1.6,Other Intel Processor,Intel,0,128,100.45466986113652,313.95
Asus,Gaming,16,Windows 10,2.1,0,0,2.8,Intel Core i7,Nvidia,1000,128,141.21199808219862,1993.95
Dell,Notebook,8,Linux,2.83,0,0,2.7,Intel Core i7,AMD,1000,0,127.33567457123112,908.25
Lenovo,Ultrabook,8,Windows 10,1.96,0,1,2.8,Intel Core i7,Nvidia,0,256,157.3505121487356,1998.15
Asus,Notebook,8,Windows 10,2.3,0,1,2.7,Intel Core i7,Nvidia,0,256,141.21199808219862,826.35
Dell,Notebook,8,Windows 10,1.9,0,0,2.5,Intel Core i5,Intel,0,128,141.21199808219862,992.25
Asus,Notebook,4,Windows 10,2.0,0,0,1.1,Other Intel Processor,Intel,1000,0,100.45466986113652,471.45
HP,2 in 1 Convertible,8,Windows 10,1.28,1,0,2.8,Intel Core i7,Intel,0,256,165.6321180513006,2686.95
Dell,Notebook,8,Windows 10,1.62,1,0,2.3,Intel Core i5,Intel,1000,0,165.6321180513006,681.45
Lenovo,Notebook,4,No OS,2.2,0,0,2.0,Intel Core i3,Intel,1000,0,141.21199808219862,492.45
Lenovo,Notebook,8,Windows 10,2.3,0,1,2.5,Intel Core i5,Intel,1000,0,141.21199808219862,893.19
HP,Notebook,8,Windows 10,1.84,0,0,2.6,Intel Core i5,AMD,0,256,141.21199808219862,1416.45
Toshiba,Notebook,4,Windows 10,1.05,0,0,2.5,Intel Core i5,Intel,0,128,165.6321180513006,1349.25
Lenovo,Gaming,8,No OS,2.5,0,1,2.5,Intel Core i5,Nvidia,1000,0,141.21199808219862,1067.85
Dell,Ultrabook,16,Windows 10,1.29,1,0,2.5,Intel Core i7,Intel,0,512,276.053530085501,2352.0
HP,Notebook,4,Windows 10,2.07,0,0,2.3,Intel Core i5,Intel,500,0,141.21199808219862,955.5
Toshiba,Ultrabook,8,Windows 10,1.2,0,0,2.3,Intel Core i5,Intel,0,256,117.82653006268644,1149.75
Lenovo,2 in 1 Convertible,8,Windows 10,1.37,1,1,2.7,Intel Core i7,Intel,0,256,165.6321180513006,2047.5
Acer,Notebook,8,Windows 10,1.56,0,1,2.5,Intel Core i5,Intel,0,256,157.3505121487356,947.1
Dell,Workstation,8,Windows 10,2.23,0,0,2.8,Intel Core i7,Nvidia,1000,0,141.21199808219862,1866.9
Lenovo,Notebook,4,Windows 10,2.38,0,0,2.5,Intel Core i5,Intel,500,0,100.45466986113652,1107.75
Lenovo,Notebook,4,No OS,2.2,0,0,2.0,Intel Core i3,AMD,1000,0,141.21199808219862,502.95
Toshiba,Notebook,8,Windows 10,2.0,0,1,2.7,Intel Core i7,Intel,0,256,141.21199808219862,1457.4
Lenovo,Notebook,4,Windows 10,1.44,0,1,2.4,Intel Core i3,Intel,0,180,165.6321180513006,771.75
Samsung,Ultrabook,16,Windows 10,1.23,0,0,2.7,Intel Core i7,Nvidia,0,256,146.86047800548656,1941.45
Dell,Ultrabook,8,Windows 10,1.6,0,0,2.8,Intel Core i7,Intel,0,256,176.23257360658386,1774.5
Asus,Notebook,4,Linux,2.0,0,0,1.1,Other Intel Processor,Intel,1000,0,100.45466986113652,418.94
Xiaomi,Ultrabook,8,Windows 10,1.28,0,1,2.3,Intel Core i5,Nvidia,0,256,165.6321180513006,981.75
Dell,Notebook,4,Windows 10,2.18,0,0,2.5,Intel Core i5,Nvidia,1000,128,141.21199808219862,958.12
HP,Notebook,4,Windows 10,2.04,0,0,2.5,Intel Core i5,Intel,0,256,141.21199808219862,880.95
HP,2 in 1 Convertible,4,Windows 10,1.28,1,0,2.5,Intel Core i5,Intel,0,256,165.6321180513006,1785.0
HP,2 in 1 Convertible,4,Windows 10,2.3,1,0,2.5,Intel Core i5,Intel,500,0,100.45466986113652,719.04
Asus,Notebook,4,Windows 10,1.65,0,0,1.1,Other Intel Processor,Intel,0,0,111.1413368676404,365.4
Lenovo,Notebook,8,Windows 10,2.2,0,1,2.5,Intel Core i7,Nvidia,1000,0,141.21199808219862,702.45
Dell,Notebook,4,Windows 10,2.2,0,0,1.6,Other Intel Processor,Intel,500,0,100.45466986113652,387.45
HP,2 in 1 Convertible,4,Windows 10,1.28,1,0,2.5,Intel Core i5,Intel,0,256,165.6321180513006,1888.95
Dell,Notebook,4,Linux,2.18,0,0,2.0,Intel Core i3,AMD,1000,0,100.45466986113652,478.48
Asus,Gaming,12,Windows 10,2.2,0,0,2.5,Intel Core i5,Nvidia,1000,128,127.33567457123112,1438.4
Acer,Netbook,4,Chrome OS,1.25,0,1,1.6,Other Intel Processor,Intel,0,0,135.0942111925629,311.85
Lenovo,Notebook,4,Windows 10,2.8,0,0,2.2,AMD Processor,AMD,500,0,106.11306214269258,397.95
HP,Notebook,4,Windows 10,1.95,0,0,2.5,Intel Core i5,Intel,0,128,157.3505121487356,1328.25
HP,2 in 1 Convertible,16,Windows 10,1.42,1,0,2.7,Intel Core i7,Intel,0,256,276.053530085501,1468.95
Samsung,Ultrabook,8,Windows 10,1.17,0,0,2.7,Intel Core i7,Intel,0,256,146.86047800548656,1783.95
Lenovo,Ultrabook,8,Windows 10,1.32,0,1,2.5,Intel Core i5,Intel,0,256,157.3505121487356,1888.95
MSI,Gaming,16,Windows 10,2.43,0,1,2.6,Intel Core i7,Nvidia,2000,512,254.67134914246225,2781.45
Toshiba,Notebook,8,Windows 10,1.05,0,0,2.5,Intel Core i5,Intel,0,256,165.6321180513006,1548.75
Dell,Gaming,8,Linux,2.62,0,0,2.8,Intel Core i7,Nvidia,1000,0,141.21199808219862,975.45
HP,Notebook,8,Windows 10,2.04,0,0,2.7,Intel Core i7,Nvidia,1000,0,141.21199808219862,945.0
Dell,Notebook,4,Windows 10,2.18,0,0,2.0,Intel Core i3,AMD,1000,0,100.45466986113652,644.7
Dell,Notebook,8,Windows 10,1.9,0,0,2.6,Intel Core i5,Intel,500,0,141.21199808219862,981.75
Dell,2 in 1 Convertible,8,Windows 10,1.24,1,0,1.3,Intel Core i7,Intel,0,512,276.053530085501,2113.76
Asus,Gaming,32,Windows 10,3.58,0,1,2.7,Intel Core i7,Nvidia,0,512,127.33567457123112,1342.95
Dell,2 in 1 Convertible,16,Windows 10,1.22,1,0,1.3,Intel Core i7,Intel,0,256,165.6321180513006,1731.45
Lenovo,Ultrabook,8,Windows 10,1.13,0,1,2.7,Intel Core i7,Intel,0,0,157.3505121487356,2151.45
Lenovo,Notebook,8,Windows 10,1.95,0,1,2.5,Intel Core i5,Intel,0,512,141.21199808219862,2061.14
LG,Ultrabook,16,Windows 10,1.08,1,1,2.7,Intel Core i7,Intel,0,512,141.21199808219862,2203.95
HP,Netbook,8,Windows 10,1.26,0,0,2.7,Intel Core i7,Intel,0,512,176.23257360658386,1557.15
Acer,Notebook,4,Chrome OS,2.2,0,1,1.5,Other Intel Processor,Intel,0,0,141.21199808219862,376.95
Lenovo,Notebook,8,Windows 10,2.6,0,1,2.3,Intel Core i5,Nvidia,1000,128,141.21199808219862,828.45
LG,Ultrabook,8,Windows 10,0.98,1,1,2.7,Intel Core i7,Intel,0,512,157.3505121487356,1993.95
Dell,Notebook,8,Windows 10,1.6,0,0,2.8,Intel Core i5,Intel,0,256,157.3505121487356,1265.25
HP,Ultrabook,8,Windows 10,1.09,1,0,1.2,Other Intel Processor,Intel,0,240,352.4651472131677,3255.0
Lenovo,Notebook,6,Windows 10,2.2,0,0,2.7,Intel Core i7,Nvidia,0,256,141.21199808219862,828.45
HP,Notebook,8,Windows 10,2.04,0,0,2.7,Intel Core i7,Nvidia,0,256,141.21199808219862,1069.94
Acer,Notebook,4,Windows 10,2.4,0,0,2.4,Intel Core i3,Intel,1000,0,141.21199808219862,523.95
Lenovo,Notebook,4,Windows 10,1.44,0,0,2.5,Intel Core i5,Intel,0,128,165.6321180513006,925.05
HP,Notebook,8,Windows 10,1.49,0,0,2.5,Intel Core i5,Intel,0,256,165.6321180513006,1008.0
MSI,Gaming,16,Windows 10,2.7,0,0,2.8,Intel Core i7,Nvidia,1000,256,127.33567457123112,1678.95
Dell,Gaming,16,Windows 10,2.6,0,0,2.8,Intel Core i7,Nvidia,1000,128,141.21199808219862,1416.45
MSI,Gaming,8,Windows 10,2.2,0,0,2.5,Intel Core i5,Nvidia,1000,128,141.21199808219862,1175.91
Dell,Notebook,4,Windows 10,2.18,0,0,2.5,Intel Core i5,AMD,1000,0,100.45466986113652,719.24
HP,Ultrabook,8,Windows 10,1.84,0,0,2.5,Intel Core i7,AMD,0,256,141.21199808219862,1361.84
HP,Ultrabook,8,Windows 10,1.39,1,0,2.7,Intel Core i7,Intel,0,256,276.053530085501,1206.45
Toshiba,Notebook,16,Windows 10,2.4,0,1,2.6,Intel Core i7,Nvidia,0,256,141.21199808219862,2073.75
Lenovo,2 in 1 Convertible,8,Windows 10,1.37,1,1,2.5,Intel Core i5,Intel,0,512,165.6321180513006,1916.25
Dell,Notebook,4,Windows 10,1.95,0,0,2.3,Intel Core i5,Intel,500,0,100.45466986113652,766.4
Lenovo,Ultrabook,8,Windows 10,1.36,0,1,2.7,Intel Core i7,Intel,0,256,176.23257360658386,1732.5
HP,Notebook,8,Windows 10,2.31,0,0,2.3,Intel Core i5,Intel,0,256,141.21199808219862,1223.25
